,Topics,Alpha,Beta,Auto Coherence Umass,Intra/Inter Similarity word2vec10 1st version,Intra/Inter Similarity word2vec20 1st version,Intra/Inter Similarity word2vecGoogle 1st version,Intra/Inter Similarity word2vec10 2nd version,Intra/Inter Similarity word2vec20 2nd version,Intra/Inter Similarity word2vecGoogle 2nd version,NumberOfWordsNotInGoogleW2v,Topic Distance JS,Auto Coherence without pretrained,Auto Coherence with word2vec10,Auto Coherence with word2vec20,Auto Coherence with word2vecGoogle
222,38,0.01,0.61,-4.739068486866475,1.2030372125307598,1.1854571801128255,0.7393813563151773,1.0933823884707752,1.0855571310314684,1.0127301038727106,"(8, 579)",0.8120722817258536,0.7164801,0.48133925,0.4623402,0.61878127
223,38,0.01,symmetric,-4.366372479523096,1.196965119568424,1.1812569643243902,0.7304875365956913,1.0940477952567926,1.086737283622588,1.0103627373244033,"(7, 586)",0.8144855326673547,0.71267015,0.4833119,0.46525756,0.6124237
224,38,0.31,0.01,-3.6995450528889258,1.2007683444275703,1.1883269864047226,0.7298741574276951,1.09245746859453,1.0862250652936871,1.0086167571401838,"(5, 644)",0.8214662744446212,0.7122657,0.47547406,0.46069804,0.6216312
225,38,0.31,0.31,-3.7802450758323904,1.2125803931079824,1.1977183260750863,0.7332184884059051,1.0963648435337292,1.089274125883141,1.0097571743131983,"(7, 636)",0.8202161322731147,0.7140759,0.48514873,0.4684818,0.62083596
226,38,0.31,0.61,-4.425151105635514,1.201805908364484,1.1858564400877845,0.7355052876322314,1.0925441147732782,1.085107429109035,1.0099732473280787,"(8, 644)",0.8213626370226133,0.7050565,0.47614092,0.45866466,0.62265706
227,38,0.31,symmetric,-3.894979994247447,1.2034053357378731,1.190346848584962,0.7322530951290487,1.093213838205534,1.0867757418764885,1.009207885188809,"(7, 643)",0.8207959773461813,0.7086381,0.475024,0.4596921,0.6228051
228,38,0.61,0.01,-3.571686997654552,1.2099395485235578,1.2001628853521589,0.7349820992430224,1.0965232559681506,1.0903026719894666,1.009787423561195,"(6, 706)",0.8281311705846677,0.7307369,0.48513484,0.47003606,0.6288966
229,38,0.61,0.31,-3.592475251786257,1.2116892093385725,1.2016058837558352,0.7350019071549156,1.0970853100011109,1.0905935635124466,1.0091750890025282,"(4, 698)",0.8283073423129486,0.73026323,0.485878,0.47014624,0.6294125
230,38,0.61,0.61,-3.612468287141132,1.2038161289220386,1.1939492074105411,0.7315714646453841,1.0932302072910816,1.0869310159124472,1.0091928414562574,"(2, 696)",0.8281849614035025,0.725697,0.47687265,0.461491,0.62152314
231,38,0.61,symmetric,-3.573278336887224,1.2048548421831922,1.1963113091756818,0.7280741092951976,1.0944910846139122,1.0886639068711164,1.0079660114023268,"(6, 701)",0.8279209059216193,0.7250432,0.48200533,0.4676238,0.6250298
232,38,symmetric,0.01,-4.301607226198799,1.2043793010760164,1.1888354271657302,0.7323089654124845,1.0956844202738918,1.0883010842497571,1.0102589684755516,"(6, 588)",0.8133976743339898,0.71283734,0.48594356,0.4681922,0.6170521
233,38,symmetric,0.31,-4.250055695983812,1.2049029184478754,1.1885973432029104,0.7316234029849402,1.0957213499247995,1.0879596498357886,1.0111595717090167,"(7, 576)",0.8116988820128099,0.7157046,0.48892373,0.46973434,0.61323565
234,38,symmetric,0.61,-4.4354557983721765,1.2008696812438338,1.1838226495151352,0.7310914480204569,1.0940276122200414,1.0861188876333137,1.0116406318051845,"(11, 574)",0.812763168391259,0.71707976,0.48544824,0.46610937,0.612558
235,38,symmetric,symmetric,-4.449592199763317,1.2035658327369383,1.186748744988829,0.7337256449604374,1.0948379908085726,1.0870558420976353,1.0113200795833472,"(6, 600)",0.8164169581337087,0.71243274,0.4847539,0.46593168,0.6156259
236,38,asymmetric,0.01,-3.5688968665686853,1.2168043859823814,1.2012524184536777,0.7379488074042608,1.1023048344434996,1.0946491114358816,1.011512434352324,"(5, 567)",0.8108618651491046,0.72628707,0.5059367,0.48702446,0.62351227
237,38,asymmetric,0.31,-4.608860473449504,1.1934856002248115,1.1785003602062625,0.73243653266753,1.0899939682408697,1.0832580374353415,1.0100965264001756,"(9, 573)",0.809833003040925,0.7061045,0.4733052,0.4565148,0.6147966
238,38,asymmetric,0.61,-4.441395671262306,1.2072624686736069,1.1892309684109323,0.7406143587475033,1.0973627900950074,1.088935508322745,1.0120861423268783,"(15, 591)",0.8117860393240394,0.7224676,0.4939331,0.47343916,0.6199133
239,38,asymmetric,symmetric,-3.967742973658028,1.2010218458209518,1.1860575027891989,0.7299914012278876,1.095890769763161,1.0884258079396611,1.009813950416902,"(9, 563)",0.8109092279108278,0.71699226,0.4900193,0.4714013,0.61523175
240,40,0.01,0.01,-4.333483138281252,1.1922824032940271,1.1783188778175644,0.7338508125953891,1.0917497672231244,1.084655410669135,1.0106679486201695,"(2, 615)",0.8150461800091245,0.7141305,0.47747865,0.45948663,0.61958945
241,40,0.01,0.31,-4.601300066391318,1.199182397103539,1.1811483127149287,0.7353038328124296,1.0918110442552145,1.0842261896227163,1.0109054566552196,"(5, 615)",0.8124572230476338,0.7086516,0.47834843,0.46003684,0.6183868
242,40,0.01,0.61,-4.941430470645727,1.2036556639277298,1.1845443861228198,0.7393694409448076,1.093774906759152,1.0855624890022324,1.0126968701995804,"(5, 630)",0.8157433262115968,0.7125038,0.48223004,0.46259937,0.6192953
243,40,0.01,symmetric,-4.513432731622172,1.1955586219462042,1.1803335593610975,0.7331312065542217,1.0918237392877803,1.084895591341685,1.0108441171766789,"(5, 622)",0.8139349419493651,0.71126705,0.47836432,0.46085602,0.61299837
244,40,0.31,0.01,-3.640557262237648,1.193813832571058,1.1813396497748123,0.7332312029559757,1.089402837905994,1.0831625553643418,1.0084264808671637,"(8, 671)",0.8210817720232031,0.7118697,0.47019953,0.4548665,0.6264837
245,40,0.31,0.31,-3.7629830961293016,1.2064506232313343,1.1921511995403478,0.7367514235853837,1.0942643982516564,1.0873507585395623,1.010474397450179,"(6, 659)",0.8212398103479835,0.7149577,0.4823115,0.4657131,0.62472165
246,40,0.31,0.61,-4.249728227657774,1.1926163642234795,1.1771791707174806,0.7331390653644179,1.0893651485525584,1.0824614390561176,1.00965779662731,"(7, 688)",0.8233006319302598,0.70577985,0.4708303,0.4542531,0.6195412
247,40,0.31,symmetric,-3.837685778339297,1.2006671687757582,1.1863611699318195,0.733055070366985,1.0911166306896167,1.0843207756910664,1.008745802369676,"(6, 683)",0.8213805880281821,0.7090746,0.4725314,0.4562179,0.6264183
248,40,0.61,0.01,-3.6310144115048977,1.2046963365488894,1.1945254230563107,0.7313542776362622,1.0949086321946095,1.0885248897537274,1.0083510128842574,"(5, 743)",0.8283710247283358,0.7293962,0.48185092,0.46649972,0.62948483
249,40,0.61,0.31,-3.658486644256046,1.2066050084364357,1.196760499950563,0.7341239641952393,1.095350979807883,1.0893783853986496,1.0089834758692109,"(8, 737)",0.827648354410162,0.7278759,0.4832766,0.4689602,0.6289938
250,40,0.61,0.61,-3.668556151020124,1.2036927072488053,1.193384683590291,0.7321284240131952,1.0937606625658904,1.087431314629112,1.0094918762776166,"(9, 735)",0.8273924706532421,0.7257744,0.4787973,0.46325845,0.6217934
251,40,0.61,symmetric,-3.556400505264014,1.201902659921627,1.1934973185699884,0.7313407631451849,1.0946128966545483,1.0887120889251638,1.0086261080728331,"(6, 729)",0.8270596721391625,0.72991097,0.48286074,0.46797046,0.626253
252,40,symmetric,0.01,-3.946063840318273,1.212574978334502,1.196890363929138,0.7341854640887353,1.097673648769634,1.0905094314402286,1.0106124931999432,"(8, 606)",0.812555312263925,0.7162968,0.4916977,0.47446623,0.61970866
253,40,symmetric,0.31,-4.572856678051513,1.2027936423303596,1.187615654332582,0.7343484342970065,1.0940270223532804,1.086969830326022,1.0108282479141673,"(1, 607)",0.8134625713894392,0.7116364,0.4821171,0.46507907,0.61707544
254,40,symmetric,0.61,-4.829094163287031,1.1973293459153644,1.1803677860681043,0.7385908056660961,1.091278234568096,1.0837750592956072,1.0117780727545775,"(6, 609)",0.8142831553163956,0.7095278,0.47639418,0.45822138,0.6190059
255,40,symmetric,symmetric,-4.405990339666731,1.1978113049673569,1.182764462367233,0.735484799846035,1.0928784051873064,1.0860372276051289,1.0104583886671048,"(5, 632)",0.8153918615921443,0.71091527,0.48106974,0.46406788,0.62223434
256,40,asymmetric,0.01,-3.894569896673153,1.2078889617287862,1.192815606647905,0.7367333517291138,1.0967475183218074,1.0896513104599177,1.0101299358935223,"(1, 597)",0.8119399181197915,0.7203382,0.4900793,0.4724628,0.6270937
257,40,asymmetric,0.31,-4.103124494502358,1.214009294512343,1.1963251710278944,0.7347028956717558,1.099506023004199,1.0916536704120712,1.0109960535875175,"(1, 607)",0.8129680285721796,0.7228145,0.49556845,0.4769024,0.61994934
258,40,asymmetric,0.61,-4.038139738189711,1.2077238931711023,1.1879770940380292,0.7432187533618546,1.0976337567902674,1.0888120090578377,1.0139628698349443,"(0, 603)",0.8145688359769121,0.7241868,0.49407348,0.47307092,0.62241817
259,40,asymmetric,symmetric,-3.921483256029737,1.2028894787442224,1.1883423836581612,0.7330805917853019,1.095505073494654,1.0885603086438211,1.0100244664741305,"(0, 598)",0.8122642393818869,0.72070235,0.48757276,0.4703576,0.6214179
260,42,0.01,0.01,-3.997472762095261,1.1914010944781837,1.1773262593582914,0.728246238896148,1.0921714564878338,1.085109458040032,1.0102883115757135,"(10, 632)",0.8139432560902239,0.7158851,0.4822484,0.46401897,0.6122489
261,42,0.01,0.31,-4.306328410049522,1.1966633956013923,1.1806858415923605,0.7368798428680906,1.0927991835998985,1.0853251927420813,1.0118256905167544,"(13, 624)",0.8118066406572779,0.71412385,0.48255575,0.46413127,0.61683625
262,42,0.01,0.61,-5.02537244639075,1.1924558199091615,1.174117743443902,0.7376699370334994,1.0897090918571832,1.0817288315982143,1.0135013486493818,"(22, 658)",0.817292887715154,0.7065828,0.47329625,0.45397803,0.618673
263,42,0.01,symmetric,-4.3905093708789735,1.1839532394347645,1.1717846058658206,0.734251864453294,1.089684914895635,1.0831888807284833,1.0099565009821592,"(10, 631)",0.8136608736848692,0.70842534,0.47565615,0.4590382,0.61716264
264,42,0.31,0.01,-3.8318786088535823,1.1980664557176135,1.1847118739876583,0.7325294901516337,1.0919077916960018,1.0852473820507311,1.0086333033529862,"(8, 714)",0.8217408364213451,0.7133126,0.47630095,0.46008515,0.62517697
265,42,0.31,0.31,-4.2525525172646725,1.1984979346661424,1.1845981084232935,0.7351057590843578,1.0911442678904573,1.0843344744432148,1.009466262099497,"(8, 731)",0.8229901387721347,0.7095437,0.4719014,0.45542666,0.6237756
266,42,0.31,0.61,-4.39518061862928,1.206047341615303,1.1897599401745682,0.7373270749086357,1.093942741516387,1.086685014097283,1.010040714337735,"(6, 728)",0.824610099867293,0.706157,0.47821522,0.46127042,0.6266233
267,42,0.31,symmetric,-4.00185479756297,1.2005077268231752,1.1866931824410245,0.7290125182804755,1.0922331561513203,1.08549650206217,1.007796724810121,"(6, 718)",0.8231206244663828,0.7102573,0.4755649,0.45928156,0.6229924
268,42,0.61,0.01,-3.667557932677945,1.2099478723301391,1.1990259829101149,0.7367421824054022,1.0975112967549427,1.0909235306444751,1.0095235348798182,"(6, 780)",0.8287664320822452,0.7291256,0.48941058,0.47370353,0.6317876
269,42,0.61,0.31,-3.702334420839114,1.198228705151045,1.1887728620570053,0.7334681424649371,1.0920853910659845,1.0861410851313102,1.008889534009112,"(9, 776)",0.8280422724470111,0.723847,0.4748379,0.46045068,0.6281692
270,42,0.61,0.61,-3.727214276495383,1.186260951855305,1.1771932755288854,0.7329997085061448,1.0875942227785549,1.0819275379575597,1.0087200044597515,"(2, 772)",0.8279903312924081,0.720573,0.46560645,0.45162192,0.628019
271,42,0.61,symmetric,-3.597591385265256,1.198732414094017,1.188582426287205,0.7358153513281361,1.0938105055434435,1.087672024950929,1.0094743862476148,"(7, 772)",0.827823892795182,0.72831374,0.48096716,0.46626446,0.63274264
272,42,symmetric,0.01,-4.070348247412504,1.1825965176410411,1.1698769692853157,0.7303342998864626,1.0886768947758776,1.081947182181895,1.0102142364270104,"(12, 635)",0.8138156201791986,0.7122575,0.4742171,0.4566352,0.6139756
273,42,symmetric,0.31,-4.597717410007465,1.1864492388904146,1.1718608539560604,0.7329044564956275,1.088185510417464,1.0811398363179088,1.0118209420052573,"(13, 647)",0.8143889880149617,0.7054242,0.4696479,0.45224938,0.61321783
274,42,symmetric,0.61,-4.377559602801626,1.1994101573677678,1.1823753615451784,0.7377381263628614,1.0937576859394451,1.0857405910726126,1.012634466427946,"(15, 637)",0.815275768263304,0.7187951,0.4842368,0.46468526,0.61792344
275,42,symmetric,symmetric,-4.014355342116879,1.1907723140264923,1.1779486097728045,0.7303546064381629,1.0913992385880384,1.084520031309683,1.0103844001692563,"(11, 636)",0.813606562380143,0.7114522,0.4802232,0.4621974,0.61558646
276,42,asymmetric,0.01,-4.268938027673298,1.1870076161280838,1.1742424332361434,0.7329508535778789,1.091137994796442,1.0845491357511,1.010047301948355,"(7, 641)",0.8146601742943146,0.71178997,0.47861677,0.4619628,0.61688185
277,42,asymmetric,0.31,-4.567230224910141,1.1919904169473523,1.1765886611933414,0.7327117810671422,1.0898887960238104,1.082722907888803,1.010683786469073,"(6, 636)",0.8131767021540522,0.70898575,0.47449884,0.456656,0.6153642
278,42,asymmetric,0.61,-5.329901264388168,1.191485423909502,1.17368942951773,0.7401689318859036,1.0903544933669655,1.082382939600102,1.0137312026552008,"(8, 643)",0.815673770224692,0.71080774,0.4744138,0.45513567,0.6186179
279,42,asymmetric,symmetric,-4.142194913261823,1.1934455923077,1.180578384114558,0.7334792780203672,1.092976044480643,1.0863496483524289,1.0096709193239222,"(8, 642)",0.8152004228568913,0.7156743,0.48295847,0.4661748,0.6217426
280,44,0.01,0.01,-4.6062043102918215,1.1887813097905255,1.1727662868481563,0.732241155840724,1.089599187887364,1.082344491355999,1.0097527226698115,"(6, 683)",0.8171027818377226,0.70188624,0.47123098,0.45345432,0.6185151
281,44,0.01,0.31,-4.471336927014112,1.1982771981008282,1.1823163462542323,0.7311263135458845,1.0929072343128714,1.085606433284749,1.0112938809660814,"(10, 653)",0.8134764637027869,0.71381754,0.48058662,0.4626939,0.6123561
282,44,0.01,0.61,-5.183015679211253,1.2011249646793445,1.1822132569014303,0.738568180768819,1.0927629940007264,1.0846002731828674,1.014179352609821,"(17, 690)",0.8173199295130462,0.7097467,0.47896415,0.45917562,0.6205342
283,44,0.01,symmetric,-4.334700618805685,1.1832770224133182,1.1693469183261225,0.7340376740493848,1.0907303581189498,1.0837074834552032,1.0104181527725822,"(6, 666)",0.8161139537010362,0.7124173,0.47791517,0.46007365,0.6194716
284,44,0.31,0.01,-3.9962204074227183,1.1894980978430154,1.1777675178140237,0.7286309359153977,1.086847505760335,1.081016700046251,1.0076507390066043,"(6, 755)",0.8228375619661206,0.7070573,0.46192378,0.4476204,0.62203246
285,44,0.31,0.31,-4.3682497675621175,1.1928346050495733,1.1785239762921005,0.7376364319997349,1.089292866287479,1.0824537042984643,1.0097842710225955,"(8, 760)",0.8239551688418266,0.70471185,0.46766996,0.45137605,0.62821317
286,44,0.31,0.61,-4.514703247215658,1.1923365861201032,1.1778388688156658,0.7410216964047721,1.0898115232826584,1.0829138598737449,1.0106765713879773,"(7, 762)",0.8244392057576385,0.70621204,0.4702917,0.45389196,0.63060653
287,44,0.31,symmetric,-3.8288769807870726,1.2033709564159956,1.191767328008721,0.7338083868102089,1.0930434340380843,1.0868753694547308,1.0093081362313905,"(7, 759)",0.8232957019711254,0.71618456,0.47765675,0.46284068,0.6237474
288,44,0.61,0.01,-3.6926772749754657,1.1987300481246477,1.186882335260397,0.733660514054438,1.092653511756074,1.086015478118245,1.0097334283817887,"(5, 806)",0.8282367581457614,0.7263952,0.47846395,0.46246368,0.6286075
289,44,0.61,0.31,-3.655141076177248,1.1994555680401764,1.1887340283366188,0.7359790714335644,1.093074906958096,1.086744025235271,1.009475806449836,"(5, 801)",0.8280701241263679,0.72681236,0.47974136,0.4644263,0.6287059
290,44,0.61,0.61,-3.801609764491069,1.1933877298644635,1.183575951470612,0.7343791741378342,1.0904822286782427,1.08431730676371,1.0092451976227872,"(8, 819)",0.8288170971934528,0.72460705,0.47205612,0.45711395,0.6290943
291,44,0.61,symmetric,-3.72800714517426,1.200171461377601,1.190519237271777,0.7331998131721924,1.0932662720521942,1.0876064229822553,1.0088677362373275,"(7, 822)",0.8288031655083357,0.72784346,0.47995007,0.4666282,0.62624913
292,44,symmetric,0.01,-4.450788133944891,1.1924511251784216,1.1762845832462028,0.7306199571940751,1.0909539401931163,1.0838487542587787,1.010418796750199,"(7, 683)",0.8166557733720324,0.7094902,0.47617865,0.45879957,0.6165667
293,44,symmetric,0.31,-4.741807126839785,1.1996528443262748,1.1811328592102288,0.7371185854389429,1.092516178157958,1.084813337964844,1.0113243519045518,"(13, 673)",0.8159387852124682,0.70955515,0.47855845,0.46063185,0.61979884
294,44,symmetric,0.61,-4.817280962800706,1.1967462501906971,1.1785356762016523,0.736962838927445,1.0933467597263349,1.0854301778109554,1.0120126063112405,"(18, 664)",0.8148582626221367,0.71401924,0.48191002,0.4626213,0.6185345
295,44,symmetric,symmetric,-4.596289617395908,1.1959486588270134,1.180025165148099,0.7342004603584221,1.0920371935351434,1.084844872396561,1.0114215261446742,"(7, 676)",0.8166965616304704,0.70546794,0.47642127,0.45878914,0.61752665
296,44,asymmetric,0.01,-4.087926463356,1.190594021664095,1.1744729393112996,0.7363597376885563,1.0935813807264931,1.0862892499977816,1.0109076886881885,"(6, 671)",0.8162718261254959,0.7165126,0.48638824,0.46805337,0.6230002
297,44,asymmetric,0.31,-4.8709484131667695,1.189153292125334,1.172264829756411,0.7350341400362607,1.090853551088108,1.0833259997896956,1.0109466976842787,"(12, 667)",0.8147834245390647,0.7105051,0.47710276,0.45782992,0.6162612
298,44,asymmetric,0.61,-5.5754981669272325,1.18764613960627,1.1679643444779098,0.7331483579862024,1.0893607564117362,1.0809707525524772,1.011100965705703,"(16, 687)",0.8165080033849147,0.70607746,0.47246397,0.4517416,0.6051884
299,44,asymmetric,symmetric,-4.169992402969191,1.1918381168684904,1.1770645648241025,0.7348935399654267,1.0932261023346743,1.0860373999000463,1.0112963298915307,"(7, 674)",0.8156387423094986,0.7156385,0.4841657,0.46592978,0.6176601
300,46,0.01,0.01,-4.517162690194604,1.1899528303449272,1.1764473708002594,0.7335705974058444,1.090476787224436,1.0840204215065743,1.01004400065468,"(8, 699)",0.8153291646348662,0.71057737,0.47568324,0.4597012,0.6225497
301,46,0.01,0.31,-4.712997972807503,1.2051223132601785,1.1876610742203049,0.7410398895949686,1.0941318954322234,1.0865441124372175,1.0122118845919448,"(6, 716)",0.8157915689057619,0.71159405,0.48369798,0.46559513,0.6274244
302,46,0.01,0.61,-4.956259025210926,1.196895418830446,1.1781666674486817,0.741792306684084,1.0920096206139274,1.0843085517712765,1.0139448248121763,"(6, 696)",0.8166320411400019,0.7127779,0.47880134,0.46056336,0.6193599
303,46,0.01,symmetric,-4.608369217783323,1.185778745770663,1.1719202381321754,0.736267597742905,1.088820254703851,1.082256533120307,1.010872002064738,"(6, 703)",0.8163272142368687,0.70783377,0.47169572,0.4555123,0.62411547
304,46,0.31,0.01,-3.817841524313288,1.200376466393503,1.186734733564473,0.7316736478924504,1.0927707004525915,1.0860737083165763,1.008806520034586,"(9, 787)",0.8235058646579072,0.7174566,0.4776112,0.461415,0.6229351
305,46,0.31,0.31,-4.423598791948732,1.1923420184718194,1.178959156001366,0.7323617535700041,1.0878544292661312,1.0815440887629806,1.009158968079854,"(8, 806)",0.8248089654537356,0.7023525,0.46308145,0.44812214,0.6238061
306,46,0.31,0.61,-4.620688659739318,1.1965548148290437,1.182700379034718,0.7397505543968034,1.0893466075818972,1.082713891607463,1.0111933948566536,"(6, 796)",0.8245234143495822,0.7047985,0.46878907,0.4530262,0.6264306
307,46,0.31,symmetric,-3.8812028646847887,1.1968906443142973,1.1837615441107905,0.7331834630355418,1.091066712235141,1.0844820314750905,1.0093346198550448,"(4, 796)",0.8231776887866523,0.71410596,0.47280744,0.4570692,0.6248844
308,46,0.61,0.01,-3.8204008687911393,1.1942580510843517,1.185266557383988,0.736880400033738,1.091025326088009,1.0851523266641916,1.0096676091507673,"(9, 859)",0.8291686215175532,0.72580945,0.47260827,0.45852524,0.630761
309,46,0.61,0.31,-3.717147541167186,1.1923189065722757,1.1825190229885176,0.7302478080669673,1.0900114640904308,1.0840651272684076,1.0084358069179125,"(3, 848)",0.8289257673838327,0.72553575,0.47084308,0.45641944,0.6230123
310,46,0.61,0.61,-3.776563742432256,1.197631428599249,1.186330836946384,0.7322735728067726,1.0916911403734275,1.0854166469840572,1.0089939780476789,"(4, 858)",0.828614025907673,0.7256495,0.47467563,0.4597521,0.62577134
311,46,0.61,symmetric,-3.798082782371313,1.202446674953512,1.1912396429012984,0.7345766294051719,1.0932791501049426,1.0870314062499589,1.0091035733085667,"(6, 862)",0.8296912871139094,0.7244703,0.47893494,0.46423644,0.6291113
312,46,symmetric,0.01,-4.182130224388901,1.1953759426033914,1.1807045241114886,0.7381499810554093,1.0938350025492785,1.086970272368902,1.0114741725250378,"(7, 688)",0.8152212324560372,0.7166082,0.48512903,0.4681392,0.6264138
313,46,symmetric,0.31,-4.969886972256038,1.1970251602753743,1.1805336273544422,0.7346499181200579,1.0921134659368057,1.0848704316881193,1.011430103663388,"(6, 701)",0.8151957637072127,0.7072245,0.4773485,0.4601894,0.62073547
314,46,symmetric,0.61,-5.097503421116628,1.2074616410265484,1.1887120450829631,0.7380975219603345,1.0952724905915834,1.087351838003506,1.0135348086285885,"(8, 712)",0.8173841414092423,0.7139712,0.48528957,0.46638012,0.6178972
315,46,symmetric,symmetric,-4.206995770352028,1.1892405344970032,1.1748753312495623,0.7325144377256816,1.0910187782634793,1.08444571716183,1.0102878289326955,"(7, 690)",0.8172018226628717,0.7119104,0.47906303,0.46258378,0.6189734
316,46,asymmetric,0.01,-4.174418538352489,1.191410952872382,1.177219377848504,0.7319557225306018,1.0908246972719429,1.0840741323194931,1.009821165449978,"(7, 685)",0.815400433852152,0.7097868,0.47669718,0.4597895,0.61799985
317,46,asymmetric,0.31,-4.544747984295508,1.1900066733731227,1.1740499807811469,0.7360766444655686,1.0909467873988374,1.0835711928944498,1.011958772799905,"(8, 714)",0.8174400773961639,0.7093986,0.47807038,0.46019498,0.61830896
318,46,asymmetric,0.61,-5.128314871712553,1.196985429567181,1.180116040093968,0.7402122776720071,1.0927068941861895,1.0848922400916807,1.0128282814237284,"(7, 709)",0.8177344333842751,0.7133166,0.48036182,0.46133256,0.61799306
319,46,asymmetric,symmetric,-4.301452815463097,1.1908765307483202,1.176438821031159,0.7309674604409967,1.091320152252872,1.0846281628103582,1.0104161399748364,"(7, 708)",0.8166965131447881,0.7106009,0.47726005,0.46100062,0.61535627
320,48,0.01,0.01,-4.599473665156356,1.1927473130256874,1.1781800459515237,0.7322984003055187,1.092101249237264,1.0852789965175909,1.0099438151875146,"(6, 724)",0.8161164601812106,0.7088811,0.47797582,0.46124598,0.61754245
321,48,0.01,0.31,-5.0617567421759295,1.1752452220646514,1.1614866807079645,0.7297045217452487,1.085365088672587,1.0786238550373497,1.0100910510504988,"(14, 706)",0.8139438049836256,0.7057586,0.4649217,0.4477135,0.60647804
322,48,0.01,0.61,-5.91473535454016,1.1737365244411575,1.1583133470407068,0.7330122970952114,1.0839500049873498,1.0766476208122029,1.0116629720660582,"(14, 719)",0.8153754475471714,0.7024506,0.45823157,0.4400204,0.6052545
323,48,0.01,symmetric,-4.275007168994627,1.1955359397984568,1.180001595969421,0.7339408194287325,1.0918016573521412,1.0847054966510516,1.0103910548959922,"(7, 716)",0.814900518354406,0.71135515,0.47789967,0.46030363,0.6180169
324,48,0.31,0.01,-4.1898097887378825,1.1900275199686,1.1754002650135436,0.7306032487396231,1.086843952404612,1.0801286436413786,1.0078866675656304,"(9, 850)",0.8260156483728082,0.7025006,0.46197116,0.4459134,0.6259065
325,48,0.31,0.31,-4.57325300387483,1.180864196392651,1.1666213631893156,0.732714231599297,1.0840143958977382,1.0773069478008863,1.0087404128251316,"(7, 859)",0.8265657961980404,0.6958119,0.4541891,0.43834433,0.62442535
326,48,0.31,0.61,-5.205566075376711,1.177021285050068,1.1632161341189926,0.7312704796312752,1.0833566338862468,1.0766431886492611,1.0091226226113592,"(7, 849)",0.8267855916126315,0.6932574,0.4534305,0.43719205,0.62022084
327,48,0.31,symmetric,-4.166197708849533,1.1924393028455085,1.1784465436221685,0.7321837093766117,1.0880659943484126,1.0814246684875497,1.0082408607253948,"(9, 849)",0.8257268834799236,0.7047145,0.46325484,0.4474286,0.6268193
328,48,0.61,0.01,-3.8758604666545824,1.1912039721446026,1.181087533071354,0.7350622346551503,1.090328714663496,1.0839355081826716,1.009099573906685,"(10, 893)",0.8295367782306547,0.7263906,0.4721911,0.45654342,0.63045126
329,48,0.61,0.31,-3.86808575096206,1.1862279117825945,1.1773615516146296,0.730499872422029,1.0879573869726546,1.082180145022889,1.009030385965528,"(9, 874)",0.8288344110090097,0.7252832,0.46684408,0.45258304,0.6232387
330,48,0.61,0.61,-3.864562819671776,1.179820925166126,1.1712529685195083,0.7315163635278256,1.0860099739162694,1.080218885789422,1.008669033319438,"(11, 893)",0.8285701462172035,0.7230503,0.46195674,0.4477471,0.62540996
331,48,0.61,symmetric,-3.806511974340372,1.2063615872023743,1.1932639883364768,0.7344004178361185,1.094669133405406,1.0875960366796746,1.0096405922173883,"(7, 901)",0.8294565925742081,0.72876054,0.48242807,0.4654819,0.626693
332,48,symmetric,0.01,-4.897411516149227,1.1749616814210582,1.1607101499782102,0.731031702499093,1.085357118909925,1.0787081540651582,1.0092058459734208,"(9, 736)",0.817878886659868,0.70011044,0.46261898,0.44600573,0.6168116
333,48,symmetric,0.31,-5.383132117074385,1.1870932063055355,1.1704840868315762,0.73826570292656,1.0888670924877455,1.081317783452211,1.0114322020106694,"(12, 752)",0.8180203621887837,0.7016578,0.4688884,0.45046374,0.61949897
334,48,symmetric,0.61,-5.137925580427409,1.1925327691500298,1.1745059437954364,0.7345512968785968,1.0899680843447963,1.082394185205008,1.0113996355364057,"(23, 737)",0.8159963484021708,0.71029395,0.473196,0.4550104,0.61125106
335,48,symmetric,symmetric,-4.6477299379736055,1.194573503144445,1.1814281402644573,0.7345295531684606,1.091461360082545,1.0850410033443996,1.010437748355973,"(10, 739)",0.8181174259435761,0.7072983,0.47439602,0.45881367,0.6211099
336,48,asymmetric,0.01,-4.4159179510556665,1.1882490205610423,1.1748836824634243,0.731972266142457,1.0900734289068217,1.083539468888043,1.009387718982426,"(7, 716)",0.8151148150686105,0.71197945,0.47442928,0.45772803,0.6177173
337,48,asymmetric,0.31,-5.188967626896722,1.187570770019555,1.1702680384907027,0.7357223271778541,1.0895825150508132,1.0815251961421892,1.0116173779900175,"(9, 744)",0.8176423621708585,0.7042923,0.47143403,0.4518437,0.6146943
338,48,asymmetric,0.61,-5.380640261718288,1.1940528123515906,1.175965267943912,0.7428666669691117,1.091534914031386,1.0837013895169778,1.013116129254075,"(9, 752)",0.8179545074940887,0.7137301,0.47690532,0.45795533,0.620108
339,48,asymmetric,symmetric,-4.317990111928599,1.184215659391979,1.1705921616913133,0.7312722094947309,1.089930771833203,1.0829011864424622,1.0096568208209795,"(6, 724)",0.8167957892429979,0.70808834,0.47534156,0.45717278,0.6158512
340,50,0.01,0.01,-4.569463188450869,1.1888385263087715,1.1723084830255897,0.7347641215153209,1.0901627930665585,1.0828808479853265,1.0111186872727986,"(12, 760)",0.8175496117955185,0.7092006,0.47600245,0.45797938,0.6168989
